id,category,subcategory,region,language,user_question,bot_answer,source,tags,created_at
BFP-00082,Fire Prevention,Business,Region I,en,Why does reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'business', 'fire prevention', 'Region I']",2025-10-09T04:57:51.685133Z
BFP-00083,First Aid,Smoke Inhalation,Region X,en,Is it safe to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region X']",2025-10-09T04:57:51.685139Z
BFP-00084,First Aid,Burns,Region V,en,Who should I call when treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region V']",2025-10-09T04:57:51.685144Z
BFP-00085,Electrical Safety,Wiring,Region VII,en,Where can I know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region VII']",2025-10-09T04:57:51.685150Z
BFP-00086,Evacuation Planning,Kits,Region IX,en,How do I create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'kits', 'evacuation planning', 'Region IX']",2025-10-09T04:57:51.685156Z
BFP-00087,Electrical Safety,Wiring,Region VII,en,How do I know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region VII']",2025-10-09T04:57:51.685162Z
BFP-00088,Community & BFP,Permits,Region X,en,Where can I get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'permits', 'community & bfp', 'Region X']",2025-10-09T04:57:51.685167Z
BFP-00089,Community & BFP,Inspections,Region III,en,Who should I call when get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'inspections', 'community & bfp', 'Region III']",2025-10-09T04:57:51.685173Z
BFP-00090,First Aid,Smoke Inhalation,Region I,en,Who should I call when treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region I']",2025-10-09T04:57:51.685178Z
BFP-00091,School Safety,Drills,Region V,en,Where can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'Region V']",2025-10-09T04:57:51.685183Z
BFP-00092,Fire Prevention,Outdoor,Region IX,en,Do we need to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region IX']",2025-10-09T04:57:51.685191Z
BFP-00093,Fire Prevention,Outdoor,Region VIII,en,What is the best way to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region VIII']",2025-10-09T04:57:51.685196Z
BFP-00094,Evacuation Planning,Routes,Region XI,en,Is it safe to create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region XI']",2025-10-09T04:57:51.685202Z
BFP-00095,Emergency Response,Call,Region XII,en,Who should I call when respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'Region XII']",2025-10-09T04:57:51.685207Z
BFP-00096,Community & BFP,Inspections,Region VIII,en,Who should I call when get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'inspections', 'community & bfp', 'Region VIII']",2025-10-09T04:57:51.685211Z
BFP-00097,General Safety,Myths,Region VIII,en,Can I improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'myths', 'general safety', 'Region VIII']",2025-10-09T04:57:51.685214Z
BFP-00098,Community & BFP,Inspections,Region IX,en,Why does get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'inspections', 'community & bfp', 'Region IX']",2025-10-09T04:57:51.685217Z
BFP-00099,Workplace Safety,Compliance,Region V,en,What is the best way to keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'Region V']",2025-10-09T04:57:51.685221Z
BFP-00100,Emergency Response,Aftermath,Region II,en,Is it safe to respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'aftermath', 'emergency response', 'Region II']",2025-10-09T04:57:51.685226Z
BFP-00101,Community & BFP,Permits,Region II,en,Can I get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'permits', 'community & bfp', 'Region II']",2025-10-09T04:57:51.685230Z
BFP-00102,First Aid,Burns,Region IV-A,en,How do I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region IV-A']",2025-10-09T04:57:51.685233Z
BFP-00103,First Aid,Smoke Inhalation,Region II,en,Why does treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region II']",2025-10-09T04:57:51.685237Z
BFP-00104,Community & BFP,Hotline,Region XI,en,Why does get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region XI']",2025-10-09T04:57:51.685240Z
BFP-00105,First Aid,Burns,NCR,en,What should I do if treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'NCR']",2025-10-09T04:57:51.685244Z
